[2026-08-08T15:10:37.535Z] {"timestamp":1786201836000,"kind":"navigate","url":"http://localhost:3001/login","viewport":{"width":846,"height":382},"payload":{"reason":"pushState"}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313147934,"kind":"click","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Settings.tsx:162","href":null,"text":"Déconnexion","selectorHint":"[data-loc=\"client\\src\\pages\\Settings.tsx:162\"]"},"x":565,"y":518}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313147963,"kind":"navigate","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"reason":"pushState"}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313147978,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Settings.tsx:162","href":null,"text":"Déconnexion","selectorHint":"[data-loc=\"client\\src\\pages\\Settings.tsx:162\"]"},"value":null}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313148004,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":219,"documentHeight":851,"viewportHeight":632}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313148756,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":218,"documentHeight":851,"viewportHeight":632}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313149384,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313149477,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"x":544,"y":373}}
[2026-08-09T22:05:51.543Z] {"timestamp":1786313151212,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"x":528,"y":369}}
[2026-08-09T22:05:57.518Z] {"timestamp":1786313154313,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-09T22:06:01.551Z] {"timestamp":1786313159593,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-09T22:06:03.877Z] {"timestamp":1786313161754,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":"1000000099"}}
[2026-08-09T22:06:03.877Z] {"timestamp":1786313161755,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":"1000000099"}}
[2026-08-09T22:06:17.552Z] {"timestamp":1786313175553,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-09T22:06:17.552Z] {"timestamp":1786313176359,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":"1000000099"}}
[2026-08-09T22:06:17.552Z] {"timestamp":1786313176360,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"}}}
[2026-08-09T22:06:17.552Z] {"timestamp":1786313176425,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"x":399,"y":444}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180594,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"value":{"masked":true,"length":6}}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180594,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"value":{"masked":true,"length":6}}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180595,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"}}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180670,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"},"x":482,"y":565}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180672,"kind":"submit","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:72","href":null,"text":"Identifiant Code personnel Vous avez oublié vos identifiants ? Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:72\"]"}}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313180679,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"},"value":null}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313181174,"kind":"navigate","url":"http://localhost:3001/","viewport":{"width":927,"height":632},"payload":{"reason":"pushState"}}
[2026-08-09T22:06:21.541Z] {"timestamp":1786313181372,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":33,"documentHeight":1000,"viewportHeight":632}}
[2026-08-09T22:06:23.540Z] {"timestamp":1786313182789,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":118,"documentHeight":1000,"viewportHeight":632}}
[2026-08-09T22:10:08.562Z] {"timestamp":1786313408481,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/payments","text":"Paiements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-09T22:10:08.562Z] {"timestamp":1786313408525,"kind":"click","url":"http://localhost:3001/","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"svg","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:35","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:35\"]"},"x":438,"y":588}}
[2026-08-09T22:10:13.546Z] {"timestamp":1786313411583,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":1,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:10:13.546Z] {"timestamp":1786313412100,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":450,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:16:45.549Z] {"timestamp":1786313804841,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":611,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:16:45.549Z] {"timestamp":1786313805351,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":218,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:16:47.548Z] {"timestamp":1786313806978,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":611,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:16:47.548Z] {"timestamp":1786313807512,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":511,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:16:49.549Z] {"timestamp":1786313808522,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":211,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:45:42.460Z] {"timestamp":1786315541990,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":1,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:45:44.450Z] {"timestamp":1786315543062,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"nom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:214","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:214\"]"}}}
[2026-08-09T22:45:44.450Z] {"timestamp":1786315543137,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"nom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:214","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:214\"]"},"x":326,"y":150}}
[2026-08-09T22:45:46.441Z] {"timestamp":1786315545395,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"nom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:214","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:214\"]"},"value":"kouassi"}}
[2026-08-09T22:45:46.441Z] {"timestamp":1786315545395,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"nom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:214","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:214\"]"},"value":"kouassi"}}
[2026-08-09T22:45:46.441Z] {"timestamp":1786315545396,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"prenom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:219","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:219\"]"}}}
[2026-08-09T22:45:50.446Z] {"timestamp":1786315549786,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"prenom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:219","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:219\"]"},"value":"gregroire"}}
[2026-08-09T22:45:50.446Z] {"timestamp":1786315549786,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"prenom","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:219","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:219\"]"},"value":"gregroire"}}
[2026-08-09T22:45:50.446Z] {"timestamp":1786315549787,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"iban","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:224","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:224\"]"}}}
[2026-08-09T22:45:54.447Z] {"timestamp":1786315554062,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"iban","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:224","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:224\"]"},"value":"FR152053562"}}
[2026-08-09T22:45:54.447Z] {"timestamp":1786315554062,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"iban","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:224","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:224\"]"},"value":"FR152053562"}}
[2026-08-09T22:45:54.447Z] {"timestamp":1786315554063,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"swift","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:229","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:229\"]"}}}
[2026-08-09T22:45:56.448Z] {"timestamp":1786315554646,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":312,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:45:56.448Z] {"timestamp":1786315555160,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":427,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:02.451Z] {"timestamp":1786315561661,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":434,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:04.449Z] {"timestamp":1786315562447,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"swift","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:229","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:229\"]"},"value":"BNPOIU895"}}
[2026-08-09T22:46:04.449Z] {"timestamp":1786315562448,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"swift","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:229","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:229\"]"},"value":"BNPOIU895"}}
[2026-08-09T22:46:04.449Z] {"timestamp":1786315562449,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"banque","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:234","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:234\"]"}}}
[2026-08-09T22:46:04.449Z] {"timestamp":1786315562672,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"banque","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:234","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:234\"]"},"x":213,"y":301}}
[2026-08-09T22:46:06.440Z] {"timestamp":1786315565090,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":527,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:08.435Z] {"timestamp":1786315566511,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"banque","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:234","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:234\"]"},"value":"30558"}}
[2026-08-09T22:46:08.435Z] {"timestamp":1786315566511,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"banque","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:234","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:234\"]"},"value":"30558"}}
[2026-08-09T22:46:08.435Z] {"timestamp":1786315566512,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"montant","name":null,"type":"number","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:239","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:239\"]"}}}
[2026-08-09T22:46:08.435Z] {"timestamp":1786315566741,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"montant","name":null,"type":"number","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:239","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:239\"]"},"x":315,"y":199}}
[2026-08-09T22:46:10.438Z] {"timestamp":1786315569294,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"montant","name":null,"type":"number","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:239","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:239\"]"},"value":"8500"}}
[2026-08-09T22:46:10.438Z] {"timestamp":1786315569295,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"montant","name":null,"type":"number","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:239","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:239\"]"},"value":"8500"}}
[2026-08-09T22:46:10.438Z] {"timestamp":1786315569295,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"dest_mail","name":null,"type":"email","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:244","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:244\"]"}}}
[2026-08-09T22:46:10.438Z] {"timestamp":1786315569522,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"dest_mail","name":null,"type":"email","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:244","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:244\"]"},"x":256,"y":276}}
[2026-08-09T22:46:26.448Z] {"timestamp":1786315584668,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":678,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:26.448Z] {"timestamp":1786315585651,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"dest_mail","name":null,"type":"email","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:244","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:244\"]"},"value":"jmkouassi19@yahoo.com"}}
[2026-08-09T22:46:26.448Z] {"timestamp":1786315585651,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"dest_mail","name":null,"type":"email","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:244","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:244\"]"},"value":"jmkouassi19@yahoo.com"}}
[2026-08-09T22:46:26.448Z] {"timestamp":1786315585652,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"libelle","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:249","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:249\"]"}}}
[2026-08-09T22:46:26.448Z] {"timestamp":1786315585740,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"libelle","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:249","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:249\"]"},"x":324,"y":238}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593739,"kind":"change","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"libelle","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:249","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:249\"]"},"value":"cadeau"}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593739,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"input","id":"libelle","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:249","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:249\"]"},"value":"cadeau"}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593739,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"}}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593794,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"x":482,"y":310}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593798,"kind":"submit","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:211","href":null,"text":"NOM PRÉNOM IBAN DU COMPTE DESTINATAIRE CODE SWIFT / BIC CODE BANQUE MONTANT (€) …","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:211\"]"}}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593811,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Envoi en cours...","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"value":null}}
[2026-08-09T22:46:34.441Z] {"timestamp":1786315593819,"kind":"network_error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"kind":"fetch","method":"POST","url":"/api/send-transfer-confirmation","status":404,"statusText":"Not Found"}}
[2026-08-09T22:46:36.432Z] {"timestamp":1786315595363,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":814,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:36.432Z] {"timestamp":1786315595911,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":672,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315596603,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":274,"documentHeight":1304,"viewportHeight":431}}
